list,thread_key,root_message_id,messages,path
jbosnu,4f6e5c2409ef-no_subject,0d1569f73693bfafdb0e115c479c0937@no-id-found.mhonarc.org,1,mail/jbosnu/threads/2003/4f6e5c2409ef-no_subject.txt
jbosnu,c1d1b6195217-cumki_le_nu_di'a_rejgau,408408.4.1.959287921@egroups.com,2,mail/jbosnu/threads/2000/c1d1b6195217-cumki_le_nu_di'a_rejgau.txt
jbosnu,061c87400be4-catni_bangu,408408.5.10.959287921@egroups.com,6,mail/jbosnu/threads/2000/061c87400be4-catni_bangu.txt
jbosnu,ed6aa2b1c9b5-to'e_clira,8fflfs+th5l@egroups.com,2,mail/jbosnu/threads/2000/ed6aa2b1c9b5-to'e_clira.txt
jbosnu,be297568359f-to'e_clira,01bf6c69$7caad6c0$22f729c8@jorge,5,mail/jbosnu/threads/2000/be297568359f-to'e_clira.txt
jbosnu,c136014161b4-nu_klama,8g1lkr+knv1@egroups.com,3,mail/jbosnu/threads/2000/c136014161b4-nu_klama.txt
jbosnu,"8f4c0ebd53ca-tcima_la_niu,iork",8ghr3b+asb0@egroups.com,1,"mail/jbosnu/threads/2000/8f4c0ebd53ca-tcima_la_niu,iork.txt"
jbosnu,8883fcfef564-ckire_pemci,20000610180715.9136.qmail@hotmail.com,1,mail/jbosnu/threads/2000/8883fcfef564-ckire_pemci.txt
jbosnu,736f37725934-lisri,20000610202800.64451.qmail@hotmail.com,2,mail/jbosnu/threads/2000/736f37725934-lisri.txt
jbosnu,e1c9355db2ef-zirpu_pulce,8jqjog+9oeg@egroups.com,1,mail/jbosnu/threads/2000/e1c9355db2ef-zirpu_pulce.txt
jbosnu,6aac173e2345-cfika_dekpu_bi'unai,8kn93u+kh0u@egroups.com,1,mail/jbosnu/threads/2000/6aac173e2345-cfika_dekpu_bi'unai.txt
jbosnu,a1222feeb703-pemci,20000719142633.85885.qmail@hotmail.com,2,mail/jbosnu/threads/2000/a1222feeb703-pemci.txt
jbosnu,b799039c4ea7-di'a_selsku,pine.neb.4.21.0008291219190.24351-100000@erika.sixgirls.org,8,mail/jbosnu/threads/2000/b799039c4ea7-di'a_selsku.txt
jbosnu,f109a863f3ac-new_poll_for_jbosnu,967566999.12566@egroups.com,2,mail/jbosnu/threads/2000/f109a863f3ac-new_poll_for_jbosnu.txt
jbosnu,ab41ca7e21cc-ca_cpedu_cuntu,f234zsda6kvadxaq6sh000035c0@hotmail.com,8,mail/jbosnu/threads/2000/ab41ca7e21cc-ca_cpedu_cuntu.txt
jbosnu,49bcef67db93-ka_smuni_denmi,f275idcdjoyapnxrpmc00003473@hotmail.com,3,mail/jbosnu/threads/2000/49bcef67db93-ka_smuni_denmi.txt
jbosnu,3a5feddd412c-cnita_creka_se_xusra,f244pxbd4dsrxh3q4gv000035fe@hotmail.com,8,mail/jbosnu/threads/2000/3a5feddd412c-cnita_creka_se_xusra.txt
jbosnu,cb6841ebfdae-pemci_cnino,f92tfyqgkgfeuriqiru00002b91@hotmail.com,1,mail/jbosnu/threads/2000/cb6841ebfdae-pemci_cnino.txt
jbosnu,fc16cfd09be8-ko_salci,f113ptgfryiloygxlsx000105f1@hotmail.com,4,mail/jbosnu/threads/2000/fc16cfd09be8-ko_salci.txt
jbosnu,4d218a178561-lai_jonsi'u_natmi,972131813.25843@egroups.com,2,mail/jbosnu/threads/2000/4d218a178561-lai_jonsi'u_natmi.txt
jbosnu,4ba1c0b2648c-%2Ee'osai_ko_sarji_la_lojbangirz%2E,408408.6.12.959287921@egroups.com,1,mail/jbosnu/threads/2000/4ba1c0b2648c-%2Ee'osai_ko_sarji_la_lojbangirz%2E.txt
jbosnu,a56c3b6979eb-le_filso_damba,972328256.15357@egroups.com,1,mail/jbosnu/threads/2000/a56c3b6979eb-le_filso_damba.txt
jbosnu,295bd2001845-dimna,f58skqedc8molsspwqm00001ca7@hotmail.com,5,mail/jbosnu/threads/2000/295bd2001845-dimna.txt
jbosnu,04d9df709d6e-pemci_drata,f23xlicssiwdbdsnvuf0000708a@hotmail.com,2,mail/jbosnu/threads/2000/04d9df709d6e-pemci_drata.txt
jbosnu,29fe4e34c5ce-ru'a,pine.neb.4.30.0012062201350.6588-100000@erika.sixgirls.org,6,mail/jbosnu/threads/2000/29fe4e34c5ce-ru'a.txt
jbosnu,02fb2e004536-nu_sarji_ly%2E,408408.6.13.959287921@egroups.com,1,mail/jbosnu/threads/2000/02fb2e004536-nu_sarji_ly%2E.txt
jbosnu,339c481c2f40-poll_results_for_jbosnu,976220857.29050@egroups.com,1,mail/jbosnu/threads/2000/339c481c2f40-poll_results_for_jbosnu.txt
jbosnu,5f982db47907-xa'unro'a_cnino,92guq3+iihu@egroups.com,3,mail/jbosnu/threads/2000/5f982db47907-xa'unro'a_cnino.txt
jbosnu,6549cdbd239e-pemci,f274lmaugybhfbwf84k0000b554@hotmail.com,5,mail/jbosnu/threads/2000/6549cdbd239e-pemci.txt
jbosnu,cce5f5f8c87e-fanva_le_selsanga,f96qgyjbjwsqtdscygu000069ea@hotmail.com,1,mail/jbosnu/threads/2001/cce5f5f8c87e-fanva_le_selsanga.txt
jbosnu,6a3acbfeef8d-xa'unro'a,f38j1vgf1ennbp85qq9000084c9@hotmail.com,1,mail/jbosnu/threads/2001/6a3acbfeef8d-xa'unro'a.txt
jbosnu,515ebcb1a6d2-cmapemci_misno,f13ddw6lcpx33e1ioww00000cc4@hotmail.com,1,mail/jbosnu/threads/2001/515ebcb1a6d2-cmapemci_misno.txt
jbosnu,92abe7391714-pemci_cnino,f313mdgwgmfdxsmyosv00003a19@hotmail.com,1,mail/jbosnu/threads/2001/92abe7391714-pemci_cnino.txt
jbosnu,f4d361b3c8b1-la_ikonomist,01021222375002.00787@linux,1,mail/jbosnu/threads/2001/f4d361b3c8b1-la_ikonomist.txt
jbosnu,3ca0ea23cd6d-su'u_cuxna,f313jgjkvapwolzchus0000cc54@hotmail.com,1,mail/jbosnu/threads/2001/3ca0ea23cd6d-su'u_cuxna.txt
jbosnu,47a498920b3c-pemci_drata,f190mqztkaraufaawbo00012176@hotmail.com,1,mail/jbosnu/threads/2001/47a498920b3c-pemci_drata.txt
jbosnu,c15b79d40069-prosa_gutci,f237kq6mbyssxvy60mj00003b9b@hotmail.com,5,mail/jbosnu/threads/2001/c15b79d40069-prosa_gutci.txt
jbosnu,350729f8facf-la_lojbab%2E_na_spuda,408408.6.18.959287921@egroups.com,1,mail/jbosnu/threads/2000/350729f8facf-la_lojbab%2E_na_spuda.txt
jbosnu,662582a18de0-%2Ei_ko_jbosnu%21,3aae1784.997fdf1d@geocities.com,11,mail/jbosnu/threads/2001/662582a18de0-%2Ei_ko_jbosnu%21.txt
jbosnu,2c699675d4e6-lu_le_selsumne_be_le_selprami_li'u,408408.6.19.959287921@egroups.com,2,mail/jbosnu/threads/2000/2c699675d4e6-lu_le_selsumne_be_le_selprami_li'u.txt
jbosnu,1d33e63452c4-mulno_cinmo,3aaed29f.eecf97f8@geocities.com,2,mail/jbosnu/threads/2001/1d33e63452c4-mulno_cinmo.txt
jbosnu,71d2c42b6543-dzejbo_%5Bwas%3A_re%3A_%2Ei_ko_jbosnu%21,f2008bi89qtpftysl1q00000183@hotmail.com,3,mail/jbosnu/threads/2001/71d2c42b6543-dzejbo_%5Bwas%3A_re%3A_%2Ei_ko_jbosnu%21.txt
jbosnu,db59ee3f7330-plise_ja_ninmu_%5Bwas%3A_ko_jbosnu,f115rdhxpogphioysdq000001a4@hotmail.com,9,mail/jbosnu/threads/2001/db59ee3f7330-plise_ja_ninmu_%5Bwas%3A_ko_jbosnu.txt
jbosnu,bfb2dd63a309-lisri_le_ninmu_%2Ee_le_plise,3ab19e94.51adf715@geocities.com,8,mail/jbosnu/threads/2001/bfb2dd63a309-lisri_le_ninmu_%2Ee_le_plise.txt
jbosnu,81c51832c50e-selsumne_pemci,408408.7.21.959287921@egroups.com,2,mail/jbosnu/threads/2000/81c51832c50e-selsumne_pemci.txt
jbosnu,9424fcb2f301-pluka_nuncasnu,pine.neb.4.30.0103181721280.8771-100000@shiva.sixgirls.org,1,mail/jbosnu/threads/2001/9424fcb2f301-pluka_nuncasnu.txt
jbosnu,ec4381ea3102-jbopemci,f37ph71yexuieaoeiig0000206d@hotmail.com,3,mail/jbosnu/threads/2001/ec4381ea3102-jbopemci.txt
jbosnu,020eb89d32e3-kau,pine.neb.4.33.0105110124550.25397-100000@shiva.sixgirls.org,26,mail/jbosnu/threads/2001/020eb89d32e3-kau.txt
jbosnu,9cb69225c18a-ponjykai_pemci,408408.9.23.959287921@egroups.com,1,mail/jbosnu/threads/2000/9cb69225c18a-ponjykai_pemci.txt
jbosnu,459a8f86a631-banzu_xirexa,01bf6ba7$96aa0ae0$localhost@jorge,1,mail/jbosnu/threads/2000/459a8f86a631-banzu_xirexa.txt
jbosnu,932b5f8e1b9e-ckaji,f259fopyc98bi89qtpf000085e2@hotmail.com,1,mail/jbosnu/threads/2001/932b5f8e1b9e-ckaji.txt
jbosnu,0c2468eef49c-pau,9flk62+r0me@egroups.com,5,mail/jbosnu/threads/2001/0c2468eef49c-pau.txt
jbosnu,81a05d29d80e-pinka,f26a1anevjpjc0d543t00008985@hotmail.com,1,mail/jbosnu/threads/2001/81a05d29d80e-pinka.txt
jbosnu,bc5fc85db720-prami_%2Eonai_jdini,9hqtdp+p76s@egroups.com,1,mail/jbosnu/threads/2001/bc5fc85db720-prami_%2Eonai_jdini.txt
jbosnu,d3fa8c9aa094-loi_cecla,9i8cbm+ual3@egroups.com,22,mail/jbosnu/threads/2001/d3fa8c9aa094-loi_cecla.txt
jbosnu,c93ed987683a-sera'a_loi_cecla,f200meb4hgxawxxsxi300013cc9@hotmail.com,5,mail/jbosnu/threads/2001/c93ed987683a-sera'a_loi_cecla.txt
jbosnu,cd5d49d2c7cf-banzu,408408.10.24.959287921@egroups.com,1,mail/jbosnu/threads/2000/cd5d49d2c7cf-banzu.txt
jbosnu,11949dcb3c85-le_spuda_be_le_notci_be_loi_cecla,9igvaq+djcu@egroups.com,1,mail/jbosnu/threads/2001/11949dcb3c85-le_spuda_be_le_notci_be_loi_cecla.txt
jbosnu,8a1d4e4a95ed-le_turni_catra,9ileij+9tft@egroups.com,5,mail/jbosnu/threads/2001/8a1d4e4a95ed-le_turni_catra.txt
jbosnu,233b66d9db25-sance,408408.11.25.959287921@egroups.com,11,mail/jbosnu/threads/2000/233b66d9db25-sance.txt
jbosnu,f9e9bb57e4e5-le_se_senva_be_mi,pine.gso.4.33.0107160945001.18131-100000@ucsub.colorado.edu,2,mail/jbosnu/threads/2001/f9e9bb57e4e5-le_se_senva_be_mi.txt
jbosnu,adb147f37840-senva,pine.gso.4.33.0107201331200.17403-100000@ucsub.colorado.edu,3,mail/jbosnu/threads/2001/adb147f37840-senva.txt
jbosnu,4a0304b9b638-lo_mintu_te_cinse_te_speni,9jj5qb+4hr9@egroups.com,3,mail/jbosnu/threads/2001/4a0304b9b638-lo_mintu_te_cinse_te_speni.txt
jbosnu,91e599968dd9-cevni,9kdd0m+6fku@egroups.com,9,mail/jbosnu/threads/2001/91e599968dd9-cevni.txt
jbosnu,a444fd616432-marna_preti,408408.4.2.959287921@egroups.com,4,mail/jbosnu/threads/2000/a444fd616432-marna_preti.txt
jbosnu,6f7eb58e6015-le_merko_ba_fanta_tu'a_lo_mintu_remna,9ks1o8+b71i@egroups.com,5,mail/jbosnu/threads/2001/6f7eb58e6015-le_merko_ba_fanta_tu'a_lo_mintu_remna.txt
jbosnu,596ec2aa5f04-lunra_nalre'a_%28was%3A_cevni%29,f419tvqmcqxu89679gx00003487@hotmail.com,1,mail/jbosnu/threads/2001/596ec2aa5f04-lunra_nalre'a_%28was%3A_cevni%29.txt
jbosnu,6b5a17d82be9-citno_lifri_seltarti,pine.neb.4.33.0108232330160.20452-100000@reva.sixgirls.org,3,mail/jbosnu/threads/2001/6b5a17d82be9-citno_lifri_seltarti.txt
jbosnu,a75f1a273de3-larcu,v03007806b7adda5c474b@[128.195.186.34],21,mail/jbosnu/threads/2001/a75f1a273de3-larcu.txt
jbosnu,d2c0fe927b77-le_nu_jelca_lo_lanci,9n6l70+opd3@egroups.com,4,mail/jbosnu/threads/2001/d2c0fe927b77-le_nu_jelca_lo_lanci.txt
jbosnu,3238d183cdcc-loi_lujvo,9n9oj3+om4a@egroups.com,3,mail/jbosnu/threads/2001/3238d183cdcc-loi_lujvo.txt
jbosnu,c54b59c8a81f-%2Euecai,9nlb3e+lcu3@egroups.com,6,mail/jbosnu/threads/2001/c54b59c8a81f-%2Euecai.txt
jbosnu,6389a1f9785d-le_nu_gunta,9nrk93+tqlh@egroups.com,1,mail/jbosnu/threads/2001/6389a1f9785d-le_nu_gunta.txt
jbosnu,a11d809b4120-ze'e_rui_dunra,000001c13f4f$f8f72fc0$952903d5@oemcomputer,5,mail/jbosnu/threads/2001/a11d809b4120-ze'e_rui_dunra.txt
jbosnu,962c368f85a8-paunai_xu_da_logji_krinu_le_nu_terpa_gunta,001001c1413c$6c3c0300$303303d5@oemcomputer,2,mail/jbosnu/threads/2001/962c368f85a8-paunai_xu_da_logji_krinu_le_nu_terpa_gunta.txt
jbosnu,13abd29aaf9f-le_co'a_tcadu,pine.neb.4.33.0109241901130.19045-100000@reva.sixgirls.org,9,mail/jbosnu/threads/2001/13abd29aaf9f-le_co'a_tcadu.txt
jbosnu,25e181212aab-ui_re_pa_notci_cu_zvati_ti,9p4ac0+kkia@egroups.com,1,mail/jbosnu/threads/2001/25e181212aab-ui_re_pa_notci_cu_zvati_ti.txt
jbosnu,2fb3452a3187-le_se_cusku_pe_bau_la_lojban_zi'e_di'o_la_jbosn,9p6jv5+v0et@egroups.com,1,mail/jbosnu/threads/2001/2fb3452a3187-le_se_cusku_pe_bau_la_lojban_zi'e_di'o_la_jbosn.txt
jbosnu,ff81dee31fa1-lo'e_dakfu_be_ne'i_lo'e_vinji,9petn7+icu6@egroups.com,2,mail/jbosnu/threads/2001/ff81dee31fa1-lo'e_dakfu_be_ne'i_lo'e_vinji.txt
jbosnu,49261f3bb78c-pau_%2Eue,9pmrpm+4uju@egroups.com,2,mail/jbosnu/threads/2001/49261f3bb78c-pau_%2Eue.txt
jbosnu,f850c2197830-ko_to'e_jundi_le_mi_selsku,9pr5ao+s9kd@egroups.com,1,mail/jbosnu/threads/2001/f850c2197830-ko_to'e_jundi_le_mi_selsku.txt
jbosnu,362166feb952-pau_ro'u,9pr5kq+9v8m@egroups.com,8,mail/jbosnu/threads/2001/362166feb952-pau_ro'u.txt
jbosnu,61ae0cc72007-coi,9psfac+940s@egroups.com,1,mail/jbosnu/threads/2001/61ae0cc72007-coi.txt
jbosnu,d56a9699c561-valsi_morna_cnino,f67yqgedkvpekghaj5p0002775d@hotmail.com,1,mail/jbosnu/threads/2001/d56a9699c561-valsi_morna_cnino.txt
jbosnu,0dc4c0b055d9-kalsa_gugrgentina,pine.neb.4.33.0112210038420.17608-100000@reva.sixgirls.org,6,mail/jbosnu/threads/2001/0dc4c0b055d9-kalsa_gugrgentina.txt
jbosnu,c40bb6c24b31-new_year%2Fnanca_cnino,f23yb6hzsmeg8nfsvmn0000f95b@hotmail.com,1,mail/jbosnu/threads/2001/c40bb6c24b31-new_year%2Fnanca_cnino.txt
jbosnu,3ee8084a186d-coi_lojbo,20020203143509.a9716@sdf.freeshell.org,4,mail/jbosnu/threads/2002/3ee8084a186d-coi_lojbo.txt
jbosnu,cae28f5f4226-morna,a77nki+6ien@egroups.com,4,mail/jbosnu/threads/2002/cae28f5f4226-morna.txt
jbosnu,88f188ca3f5d-drata,a7aoa1+ukhi@egroups.com,1,mail/jbosnu/threads/2002/88f188ca3f5d-drata.txt
jbosnu,14a473d52723-la_jycybyb%2E,408408.14.36.959287921@egroups.com,1,mail/jbosnu/threads/2000/14a473d52723-la_jycybyb%2E.txt
jbosnu,266ee72b9061-drata_drata,a7aod4+d0tt@egroups.com,1,mail/jbosnu/threads/2002/266ee72b9061-drata_drata.txt
jbosnu,21ac3a1ccdd1-mela_vonovobu%2E,a7fs2d+ignc@egroups.com,1,mail/jbosnu/threads/2002/21ac3a1ccdd1-mela_vonovobu%2E.txt
jbosnu,8dc9f5d148e0-la_%2Eia'us%2E,a85bn4+j3ml@egroups.com,1,mail/jbosnu/threads/2002/8dc9f5d148e0-la_%2Eia'us%2E.txt
jbosnu,72b0d556a8e1-xajmi_lisri,3ca6352c.a19c0bd5@acmenet.net,1,mail/jbosnu/threads/2002/72b0d556a8e1-xajmi_lisri.txt
jbosnu,990d2c8d3e4a-ju'i_xorxes_ne_lo_djica,pine.neb.4.44.0204081818580.10020-100000@reva.sixgirls.org,8,mail/jbosnu/threads/2002/990d2c8d3e4a-ju'i_xorxes_ne_lo_djica.txt
jbosnu,fda0969fd2e0-nu_jorne_la_loglan,408408.15.37.959287921@egroups.com,6,mail/jbosnu/threads/2000/fda0969fd2e0-nu_jorne_la_loglan.txt
jbosnu,9659d8fe099a-sera'a_le_midju_stuna_%2Ee_le_bangrsona,20020414142706.a326@sdf.freeshell.org,1,mail/jbosnu/threads/2002/9659d8fe099a-sera'a_le_midju_stuna_%2Ee_le_bangrsona.txt
jbosnu,d3f23f8b4e3f-pemci,f77pizxoaswtgzu6wy90000035f@hotmail.com,1,mail/jbosnu/threads/2002/d3f23f8b4e3f-pemci.txt
jbosnu,b66977fb669a-seeking_michael_helsem,aa7ida+i98o@egroups.com,1,mail/jbosnu/threads/2002/b66977fb669a-seeking_michael_helsem.txt
jbosnu,919c34985ed0-new_file_uploaded_to_jbosnu,1021279850.223.25802.w64@yahoogroups.com,1,mail/jbosnu/threads/2002/919c34985ed0-new_file_uploaded_to_jbosnu.txt
jbosnu,8bd908ed72a4-zu'o_casnu_zo_xoi,20020521104723.e63422-100000@granite.thestonecutters.net,7,mail/jbosnu/threads/2002/8bd908ed72a4-zu'o_casnu_zo_xoi.txt
jbosnu,33fa310039d3-fanva_le_pemcrxaiku_pefi'e_la_bacou%2E,aefurj+ukc3@egroups.com,1,mail/jbosnu/threads/2002/33fa310039d3-fanva_le_pemcrxaiku_pefi'e_la_bacou%2E.txt
jbosnu,e38c296abf52-troci_ke_mrilu_notci,20020617154815.a5732@allusion.net,2,mail/jbosnu/threads/2002/e38c296abf52-troci_ke_mrilu_notci.txt
